Instance,Income
113267,109224.53079381306
113268,127446.35228905268
113269,47342.636743595824
113270,31930.132215499878
113271,98578.64054685552
113272,45740.05683885235
113273,74420.86688254401
113274,144491.1749257194
113275,163606.91132583003
113276,101801.1269242391
113277,91091.70874789264
113278,128912.16215613112
113279,144230.812319519
113280,116160.28350274544
113281,163737.92676947173
113282,161351.6525115557
113283,115079.00764150545
113284,160835.34018265642
113285,66056.77328822296
113286,6669.955436586402
113287,88540.03063688334
113288,94367.07451484445
113289,46795.090959221125
113290,-20948.2250057403
113291,121940.30942478124
113292,138293.29669218045
113293,79391.14595708251
113294,127673.25430783536
113295,184026.34803305753
113296,181107.8717969302
113297,85804.61052148137
113298,106184.41865517106
113299,132873.7555733705
113300,113998.68286251277
113301,76877.35454034247
113302,107301.43547133263
113303,113643.08755694982
113304,115040.6744034728
113305,186632.45742090791
113306,120444.45158612914
113307,108366.67456690036
113308,90539.612893302
113309,142107.88883313257
113310,32813.50701395981
113311,75371.77110856678
113312,104508.54370506946
113313,121382.21633806545
113314,103770.06436942797
113315,91556.39461812004
113316,167032.6665784726
113317,123112.85084661655
113318,102731.89361199643
113319,86373.76434406638
113320,127414.1805142453
113321,55059.400715500116
113322,50799.807041964494
113323,53640.389915759675
113324,63125.76169761736
113325,129070.28472002223
113326,82995.09352446534
113327,145968.43892317265
113328,132576.42119321134
113329,172734.03865054157
113330,156309.27352402452
113331,111874.88417271804
113332,126000.21704903245
113333,112358.58158110268
113334,126062.49616746511
113335,95172.46052598953
113336,127957.79751340486
113337,54829.69154831022
113338,100472.5526418211
113339,46377.32970268652
113340,139152.58957271557
113341,121937.9928618921
113342,198658.85430237278
113343,115529.68924358953
113344,120889.98377720919
113345,101879.25237630121
113346,83512.67153043114
113347,92752.01279390231
113348,188644.7196597904
113349,102153.78131568432
113350,74995.15937855747
113351,117581.137431751
113352,72157.95776215289
113353,162435.23595689237
113354,25873.72666151449
113355,160770.56971380766
113356,81800.42305305321
113357,49771.88488239236
113358,119727.49603084009
113359,63593.56578097399
113360,196591.2551106019
113361,105713.22436351608
113362,112779.86322576739
113363,74613.6501667425
113364,63060.818037957884
113365,91767.71292983275
113366,48932.333315032534
113367,96019.72656000126
113368,110749.96716631949
113369,139560.22481257562
113370,75199.9244939899
113371,119564.59523685649
113372,85737.3625614196
113373,110122.43905470334
113374,105023.26554092579
113375,123563.30007483531
113376,35064.69090172276
113377,122126.68724099826
113378,122786.43669440597
113379,156861.4342131
113380,131084.3560846867
113381,86682.6036855774
113382,110304.2663845392
113383,72141.62190708052
113384,92793.45627961308
113385,86468.05596020073
113386,93021.75118423346
113387,62800.09433330409
113388,18492.89371229615
113389,-12940.43860102538
113390,161085.65732438304
113391,68090.81871712115
113392,100004.74689530581
113393,163201.60133064166
113394,43137.857813314535
113395,92061.98275677208
113396,21830.957529881038
113397,180658.90179884806
113398,145593.77554005012
113399,159517.3998826174
113400,150225.8524503624
113401,87371.97057649866
113402,108399.62267907057
113403,115212.34640325885
113404,59041.45132424962
113405,127630.14648927469
113406,132023.3436122695
113407,128854.2784470385
113408,142281.93382673338
113409,125137.85061731841
113410,107791.55643139407
113411,78480.31237822492
113412,195203.716427763
113413,154593.84698784724
113414,113800.02530746441
113415,46736.24911268521
113416,154554.75214068592
113417,113557.80778906867
113418,153802.97989225667
113419,188306.58520554565
113420,62234.3829402579
113421,122361.34025619458
113422,147831.01990036294
113423,166929.95356079936
113424,81078.5067938799
113425,80048.80303592514
113426,125745.31111201365
113427,133770.35686813202
113428,186218.4872715883
113429,137075.42307437304
113430,113403.47546656057
113431,140975.90532701276
113432,136532.20784173533
113433,183849.26776992436
113434,88779.6889469456
113435,59286.692986448295
113436,122493.16842220444
113437,126659.91083135083
113438,118574.75615767855
113439,190935.40412001684
113440,240052.5932254959
113441,93060.42637426779
113442,106084.87904485688
113443,201547.2654935876
113444,72051.318200076
113445,147725.8417951502
113446,68283.15091811214
113447,124023.36143722013
113448,129785.70009894762
113449,201590.68959666416
113450,104382.88503128942
113451,161187.81866014656
113452,106428.87348806392
113453,167166.3282054104
113454,177257.62637293898
113455,164481.51559415925
113456,119231.91373286024
113457,107455.75632213708
113458,126910.56663921848
113459,56599.313479122706
113460,97348.24912674353
113461,69210.16212518513
113462,86249.54389459547
113463,36158.85936292913
113464,109202.78102078848
113465,20466.076349070296
113466,165197.6986775212
113467,31575.35084553808
113468,73797.88303009886
113469,88875.75103393104
113470,79415.46668043174
113471,112385.89517233707
113472,129543.41476468928
113473,197256.3767533591
113474,122484.4066901803
113475,147770.30593719333
113476,106346.1244977247
113477,83246.66660440061
113478,106852.6340368148
113479,162279.40786623303
113480,160110.2561585605
113481,175805.1116509186
113482,122974.58982568141
113483,106790.69678309187
113484,45838.56000028364
113485,140772.32919315342
113486,76601.13870084006
113487,105834.99001651723
113488,78089.2244704077
113489,-15794.993044635281
113490,68846.20229490194
113491,117862.71509294398
113492,114617.45007123705
113493,108163.88415311929
113494,33536.71403221227
113495,108542.21222102176
113496,118738.29556305334
113497,156244.59589422867
113498,116463.7861282574
113499,64700.691847537644
113500,74080.45645286608
113501,113975.52004483063
113502,25685.413512453437
113503,90144.32321659848
113504,110370.74594685249
113505,89124.51300162263
113506,75465.1613706369
113507,83584.18587716762
113508,113720.63155334722
113509,161422.77889295388
113510,94973.37029472925
113511,49752.74288854562
113512,44987.08998422697
113513,130948.18725944124
113514,45899.12972934358
113515,75301.27541281283
113516,145185.6119140396
113517,123858.91644168459
113518,174313.7471440602
113519,112581.70630810224
113520,100703.39450324886
113521,151475.31396878697
113522,63436.10634479113
113523,171628.26218139846
113524,166667.21571832802
113525,112677.94983299542
113526,114048.86474303808
113527,362.7020402383059
113528,22997.503518309444
113529,156665.74171936326
113530,63207.745743680745
113531,119495.76950496715
113532,47536.21650151722
113533,81829.10705779679
113534,150596.10578776896
113535,133419.76471014973
113536,49306.6297568772
113537,141387.0734617142
113538,145358.27205658983
113539,99382.43625366688
113540,142189.14672626834
113541,104262.83943070378
113542,115626.00907796249
113543,53889.01089123916
113544,145399.0458696233
113545,151780.25297297072
113546,123340.38505040389
113547,88990.71510918252
113548,139398.56766056828
113549,104292.21243820153
113550,56333.24758212175
113551,138100.0645501176
113552,226099.43247550074
113553,108690.39642798807
113554,172716.8069146471
113555,101672.2408480905
113556,124580.21612479817
113557,93692.7245973358
113558,62573.41754011437
113559,155230.28761135787
113560,127030.78856649157
113561,132614.179958974
113562,166649.11129905563
113563,103892.05311738793
113564,115062.85865813121
113565,104918.78418950923
113566,135798.50389512908
113567,88370.18074523006
113568,57681.85663348902
113569,170049.208909682
113570,151010.78164166491
113571,60661.1857910119
113572,63847.960862712
113573,109170.15953745693
113574,91366.02327490877
113575,51910.715666820295
113576,173063.6558536105
113577,69066.4629020784
113578,169078.31260715332
113579,90448.59309862647
113580,102627.0359482523
113581,142865.84383315966
113582,146998.9156076638
113583,115134.62958649453
113584,82657.1474569086
113585,161427.32298301253
113586,61990.607095254585
113587,233251.85401821136
113588,131708.35990107153
113589,63690.23073630594
113590,150883.95156410523
113591,185261.9013302168
113592,54905.86981692538
113593,87440.28039292246
113594,135168.1276462879
113595,120355.48717767745
113596,231696.792870339
113597,104381.69757927023
113598,47553.654936133884
113599,86797.51576635055
113600,124711.74940934591
113601,98826.93675087579
113602,59431.02021825593
113603,118303.09821718093
113604,102018.69412827212
113605,48895.94234009739
113606,83803.90347730182
113607,65072.30999433994
113608,108342.41548905801
113609,73719.33884542529
113610,79710.28230240755
113611,111297.30689390749
113612,36296.91408962943
113613,56450.97481734026
113614,76874.08815009426
113615,16834.920075865462
113616,112877.13884200528
113617,148051.048945128
113618,156280.26463578735
113619,50148.95215105545
113620,92006.71397003159
113621,66276.40597027913
113622,132937.8444938641
113623,127942.48922874592
113624,96192.43055243045
113625,72162.82411049213
113626,139280.91262155864
113627,99399.43656774517
113628,134845.05698161013
113629,128053.66244033072
113630,117009.222387488
113631,75337.48481379077
113632,63141.1901340941
113633,84883.04737925064
113634,144694.6668733172
113635,80737.42073505465
113636,140722.5603434546
113637,53065.89824887086
113638,103569.9618961811
113639,46768.91598897148
113640,158713.063775938
113641,122671.8261744352
113642,161026.1591535844
113643,49201.228494164534
113644,133037.18652668037
113645,137971.56329245307
113646,63467.329889368266
113647,105627.10103949718
113648,151868.75015879516
113649,97246.30021603871
113650,130538.65835037269
113651,76049.29896120355
113652,128512.67486232426
113653,90338.0018679658
113654,124391.66399381589
113655,59343.015081894584
113656,137940.25436227024
113657,110608.05852282047
113658,102336.87772692367
113659,119231.63947585132
113660,103342.2984259082
113661,120416.06925337948
113662,105404.31724461447
113663,115169.62318515498
113664,106397.38749405369
113665,173836.17787902057
113666,123062.69760878384
113667,128375.97164034657
113668,92864.67164709792
113669,51623.2354405364
113670,141972.71078855637
113671,147833.43598753214
113672,165900.9815184027
113673,111725.69608164392
113674,131637.06714117527
113675,149202.43451994658
113676,118494.09269922879
113677,64262.399442085996
113678,136878.17014750466
113679,133346.17875163443
113680,156852.75586096942
113681,85961.65641107038
113682,134620.62240160536
113683,120533.16379555687
113684,122778.38931407314
113685,68120.5328207966
113686,162084.30742204096
113687,124127.86494622845
113688,125525.92996032909
113689,65774.52002804633
113690,147852.85527951177
113691,112649.64539347868
113692,82155.40480904933
113693,136701.69279011432
113694,100935.79342749901
113695,124019.63288652617
113696,179459.17073557992
113697,88297.70034345891
113698,159923.46980638988
113699,92274.20188996382
113700,91185.2737489976
113701,111780.3869491741
113702,103323.44863148592
113703,109442.05392064061
113704,68448.24192608148
113705,89715.40503906738
113706,122808.20918968506
113707,9838.93169520516
113708,48334.97162317857
113709,160979.73184363358
113710,136322.45113217365
113711,128823.5331307929
113712,120472.22093567718
113713,137091.65338745434
113714,60692.3475928437
113715,143289.79361813702
113716,108069.59284484107
113717,155400.06408344675
113718,144435.71212223452
113719,72626.97529635951
113720,70764.24740000162
113721,106190.40658154897
113722,108003.46524962503
113723,82204.96662543155
113724,163244.394416973
113725,141657.51110645104
113726,74244.23768001236
113727,37035.88294630591
113728,150927.62040042784
113729,55271.954143246636
113730,105448.62575786188
113731,83368.78649672307
113732,80059.42792130634
113733,97225.64346747007
113734,88092.73338900879
113735,95614.48573558033
113736,110379.60398679506
113737,119298.69414340518
113738,78368.2738526836
113739,21587.475279216655
113740,116706.77340201568
113741,153910.28639860824
113742,111266.46604614332
113743,127839.91682428028
113744,183398.91235867608
113745,117955.46737046447
113746,105697.88767299429
113747,183372.51974580716
113748,137847.8638714226
113749,112286.06438469887
113750,162235.7926094737
113751,100110.11034493707
113752,105482.10535570513
113753,70273.42405161727
113754,116562.2316088127
113755,49931.01763292961
113756,195507.13801315054
113757,95952.60868468508
113758,119550.78878867347
113759,185446.4792252956
113760,36924.88594716694
113761,113476.48379199952
